,Protons,Protons_log,Protons_reciprocal,Neutrons,Neutrons_log,Neutrons_reciprocal,Neutrons_power,Atomic Weight,Atomic Weight_log,Atomic Weight_reciprocal,Atomic Weight_power,Abs(Z-N)/Atomic Weight,Abs(Z-N)/Atomic Weight_reciprocal,Z-N,Z-N_log,Z-N_reciprocal,Z/N,Z/N_power,Even Z,Even N,Even N-Z,Last Shell Filled,Last Shell Fill Ratio,Last Orbital Label Encoded (Complex),Last Orbital Label Encoded (Simple),Last Principal Quantum Number,Last Azimuthal Quantum Number Encoded,Is Magic Number,Magic Number,Closest Magic Number,Distance To Magic Number,Distance To Magic Number_abs,Half-life,Half-life Magnitude,Half-life Time,Artificial
560,28,3.367295829986474,0.0357142857142857,42,3.7612001156935615,0.0238095238095238,1764,69.9365,4.26178511066006,0.0142986852358925,4891.11403225,0.2001815933024958,4.995464285714285,-14,0.0,-0.0714285714285714,0.6666666666666666,0.4444444444444444,0,0,0,0,0.8,32,7,3,2,True,28,28,0,0,6.0,0.0,3.4376181442471525,0
561,28,3.367295829986474,0.0357142857142857,43,3.784189633918261,0.0232558139534883,1849,70.940736283,4.275842672896784,0.0140962732048727,5032.588064374154,0.2114440980730918,4.729382418866667,-15,0.0,-0.0666666666666666,0.6511627906976745,0.4240129799891834,0,1,2,0,0.8,32,7,3,2,True,28,28,0,0,2.56,0.0,3.229586749284556,0
562,28,3.367295829986474,0.0357142857142857,44,3.80666248977032,0.0227272727272727,1936,71.942092682,4.2896658754268815,0.0139000682732461,5175.6646994654775,0.2224010923719379,4.496380792625,-16,0.0,-0.0625,0.6363636363636364,0.4049586776859504,0,0,0,0,0.8,32,7,3,2,True,28,28,0,0,1.57,0.0,3.1101704100632426,0
563,28,3.367295829986474,0.0357142857142857,45,3.828641396489095,0.0222222222222222,2025,72.94647,4.3033414530614085,0.0137086825448853,5321.1874854609005,0.2330476032630502,4.290968823529412,-17,0.0,-0.0588235294117647,0.6222222222222222,0.3871604938271605,0,1,2,0,0.8,32,7,3,2,True,28,28,0,0,0.84,-1.0,2.974759762020627,0
564,28,3.367295829986474,0.0357142857142857,46,3.8501476017100575,0.0217391304347826,2116,73.94807,4.316795473716724,0.0135230033725018,5468.3170567249,0.2434140607050326,4.108226111111111,-18,0.0,-0.0555555555555555,0.6086956521739131,0.3705103969754253,0,0,0,0,0.8,32,7,3,2,True,28,28,0,0,0.68,-1.0,2.9441696375687454,0
565,28,3.367295829986474,0.0357142857142857,47,3.8712010109078903,0.0212765957446808,2209,74.95287,4.3301130163462656,0.0133417172684648,5617.932721236901,0.2534926281008319,3.944887894736842,-19,0.0,-0.0526315789473684,0.5957446808510638,0.3549117247623358,0,1,2,0,0.8,32,7,3,2,True,28,28,0,0,0.6,-1.0,2.926050416794548,0
566,28,3.367295829986474,0.0357142857142857,48,3.8918202981106265,0.0208333333333333,2304,75.95533,4.343225123643111,0.0131656330108762,5769.212155408901,0.2633126602175252,3.7977665,-20,0.0,-0.05,0.5833333333333334,0.3402777777777778,0,0,0,0,0.8,32,7,3,2,True,28,28,0,0,0.238,-1.0,2.792192319018837,0
567,28,3.367295829986474,0.0357142857142857,49,3.912023005428146,0.0204081632653061,2401,76.96055,4.356202929514423,0.0129936701335944,5922.9262563025,0.2728670728054828,3.664788095238095,-21,0.0,-0.0476190476190476,0.5714285714285714,0.3265306122448979,0,1,2,0,0.8,32,7,3,2,True,28,28,0,0,1.5000000000000002e-07,-7.0,0.15,0
568,28,3.367295829986474,0.0357142857142857,50,3.9318256327243257,0.02,2500,77.96318,4.368981667870499,0.0128265676182013,6078.2574357124,0.2821844876004288,3.5437809090909087,-22,0.0,-0.0454545454545454,0.56,0.3136,0,0,0,0,0.8,32,7,3,2,True,28,28,0,0,1.5000000000000002e-07,-7.0,0.15,0
569,29,3.4011973816621555,0.0344827586206896,24,3.218875824868201,0.0416666666666666,576,52.98555,3.988716418162396,0.0188730701106244,2807.4685088025003,0.0943653505531224,10.59711,5,1.791759469228055,0.2,1.2083333333333333,1.4600694444444442,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,3.0000000000000004e-07,-7.0,0.3,0
570,29,3.4011973816621555,0.0344827586206896,25,3.258096538021482,0.04,625,53.97671,4.006909641004822,0.0185265089332047,2913.4852224241,0.0741060357328188,13.4941775,4,1.6094379124341005,0.25,1.16,1.3456,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,7.499999999999e-08,-8.0,0.07499999999999,0
571,29,3.4011973816621555,0.0344827586206896,26,3.295836866004329,0.0384615384615384,676,54.96605,4.024745256891311,0.0181930482543315,3021.2666526025005,0.0545791447629946,18.322016666666663,3,1.3862943611198906,0.3333333333333333,1.1153846153846154,1.2440828402366864,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,0.04,-2.0,2.5340199971093207,0
572,29,3.4011973816621555,0.0344827586206896,27,3.332204510175204,0.037037037037037,729,55.95856,4.042323985885276,0.01787036692867,3131.3604372736,0.0357407338573401,27.97928,2,1.0986122886681096,0.5,1.0740740740740742,1.1536351165980798,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,0.094,-2.0,2.657709284533233,0
573,29,3.4011973816621555,0.0344827586206896,28,3.367295829986474,0.0357142857142857,784,56.949211078,4.059566955853574,0.0175595057608499,3243.2126424065978,0.0175595057608499,56.94921107799999,1,0.6931471805599453,1.0,1.0357142857142858,1.0727040816326532,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,0.1963,-1.0,2.7643067665333354,0
574,29,3.4011973816621555,0.0344827586206896,29,3.4011973816621555,0.0344827586206896,841,57.944538499,4.076596976364048,0.0172578818626238,3357.5695418620926,0.0,0.0,0,0.0,0.0,1.0,1.0,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,3.204,0.0,3.284392290758784,0
575,29,3.4011973816621555,0.0344827586206896,30,3.4339872044851463,0.0333333333333333,900,58.939498028,4.093335687278875,0.0169665510134636,3473.8644277926164,0.0169665510134636,58.939498028,-1,0.0,-1.0,0.9666666666666668,0.9344444444444444,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,81.49999999998,1.0,4.074800362639303,0
576,29,3.4011973816621555,0.0344827586206896,31,3.4657359027997265,0.032258064516129,961,59.93736503,4.109846533863306,0.0166840834511072,3592.4877267394672,0.0333681669022145,29.968682515,-2,0.0,-0.5,0.935483870967742,0.8751300728407907,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,1420.0000000002,3.0,4.77278976898225,0
577,29,3.4011973816621555,0.0344827586206896,32,3.49650756146648,0.03125,1024,60.933457821,4.126060547736519,0.0164113450271873,3712.886282023586,0.0492340350815621,20.311152607,-3,0.0,-0.3333333333333333,0.90625,0.8212890625,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,11999.9999999988,4.0,5.378839651118817,0
578,29,3.4011973816621555,0.0344827586206896,33,3.5263605246161616,0.0303030303030303,1089,61.932583745,4.142064054140788,0.0161465893965829,3835.644929331439,0.0645863575863316,15.48314593625,-4,0.0,-0.25,0.8787878787878788,0.7722681359044995,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,580.39999999998,2.0,4.554270146124745,0
579,29,3.4011973816621555,0.0344827586206896,34,3.555348061489413,0.0294117647058823,1156,62.929597474,4.157782438403425,0.015890773819317,3960.134238239667,0.0794538690965852,12.5859194948,-5,0.0,-0.2,0.8529411764705882,0.7275086505190311,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,2.4869290000029843e+62,62.0,8.0,0
580,29,3.4011973816621555,0.0344827586206896,35,3.58351893845611,0.0285714285714285,1225,63.929764183,4.173306134648715,0.0156421662551027,4087.0147484939903,0.0938529975306165,10.654960697166668,-6,0.0,-0.1666666666666666,0.8285714285714286,0.6865306122448981,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,45699.999999984,4.0,5.799597674580461,0
581,29,3.4011973816621555,0.0344827586206896,36,3.610917912644224,0.0277777777777777,1296,64.927789485,4.1885600443513855,0.0154017256390813,4215.617847408477,0.1078120794735693,9.275398497857145,-7,0.0,-0.1428571428571428,0.8055555555555556,0.6489197530864198,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,2.4869290000029843e+62,62.0,8.0,0
582,29,3.4011973816621555,0.0344827586206896,37,3.6375861597263857,0.027027027027027,1369,65.928868813,4.203630395923858,0.0151678622431152,4346.615742961763,0.1213428979449218,8.241108601625,-8,0.0,-0.125,0.7837837837837838,0.6143170197224251,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,307.00000000002,2.0,4.398721495114999,0
583,29,3.4011973816621555,0.0344827586206896,38,3.6635616461296463,0.0263157894736842,1444,66.927730314,4.218444350514879,0.0149414898026329,4479.321084983515,0.1344734082236966,7.436414479333333,-9,0.0,-0.1111111111111111,0.7631578947368421,0.582409972299169,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,222600.0000000096,5.0,6.160407665814189,0
584,29,3.4011973816621555,0.0344827586206896,39,3.688879454113936,0.0256410256410256,1521,67.929610889,4.233085851864944,0.0147211206852641,4614.432035530947,0.147211206852641,6.792961088900001,-10,0.0,-0.1,0.7435897435897436,0.5529257067718607,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,31.1,1.0,3.839501357775256,0
585,29,3.4011973816621555,0.0344827586206896,40,3.713572066704308,0.025,1600,68.929429269,4.247486580221009,0.014507591468623,4751.266219350074,0.1595835061548535,6.266311751727272,-11,0.0,-0.0909090909090909,0.725,0.525625,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,171.0,2.0,4.255796496451231,0
586,29,3.4011973816621555,0.0344827586206896,41,3.737669618283368,0.024390243902439,1681,69.932392343,4.261727202870222,0.0142995251055514,4890.539498815286,0.1715943012666169,5.827699361916667,-12,0.0,-0.0833333333333333,0.7073170731707317,0.5002974419988102,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,44.5,1.0,3.9270077619242407,0
587,29,3.4011973816621555,0.0344827586206896,42,3.7612001156935615,0.0238095238095238,1764,70.932676833,4.27573063760362,0.0140978748391851,5031.444642694815,0.1832723729094065,5.456359756384615,-13,0.0,-0.0769230769230769,0.6904761904761905,0.4767573696145125,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,19.5,1.0,3.725492058723456,0
588,29,3.4011973816621555,0.0344827586206896,43,3.784189633918261,0.0232558139534883,1849,71.935820307,4.289579880571658,0.013901280276395,5174.7622432409935,0.1946179238695311,5.138272879071429,-14,0.0,-0.0714285714285714,0.6744186046511628,0.4548404542996214,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,6.6,0.0,3.460896639341028,0
589,29,3.4011973816621555,0.0344827586206896,44,3.80666248977032,0.0227272727272727,1936,72.936675282,4.303208987417732,0.0137105234936145,5319.758601191909,0.2056578524042189,4.862445018799999,-15,0.0,-0.0666666666666666,0.6590909090909091,0.434400826446281,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,4.3,0.0,3.3562511656097382,0
590,29,3.4011973816621555,0.0344827586206896,45,3.828641396489095,0.0222222222222222,2025,73.939874862,4.316686123521606,0.0135245021967697,5467.105094608219,0.2163920351483161,4.621242178875,-16,0.0,-0.0625,0.6444444444444445,0.4153086419753087,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,1.594,0.0,3.1138757555165264,0
591,29,3.4011973816621555,0.0344827586206896,46,3.8501476017100575,0.0217391304347826,2116,74.9419,4.329968574243104,0.0133436702298714,5616.288375610001,0.2268423939078139,4.408347058823529,-17,0.0,-0.0588235294117647,0.6304347826086957,0.3974480151228733,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,1.224,0.0,3.0493666766483467,0
592,29,3.4011973816621555,0.0344827586206896,47,3.8712010109078903,0.0212765957446808,2209,75.945275026,4.343094455228746,0.0131673761094109,5767.68479877478,0.2370127699693979,4.219181945888889,-18,0.0,-0.0555555555555555,0.6170212765957447,0.3807152557718424,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,0.64,-1.0,2.9353933246612955,0
593,29,3.4011973816621555,0.0344827586206896,48,3.8918202981106265,0.0208333333333333,2304,76.94785,4.356040013340206,0.0129958146978765,5920.971619622501,0.2469204792596544,4.049886842105264,-19,0.0,-0.0526315789473684,0.6041666666666666,0.365017361111111,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,0.469,-1.0,2.8903909475716945,0
594,29,3.4011973816621555,0.0344827586206896,49,3.912023005428146,0.0204081632653061,2401,77.95196,4.368839566232634,0.0128284138076836,6076.5080678416,0.256568276153672,3.897598,-20,0.0,-0.05,0.5918367346938775,0.3502707205331112,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,0.342,-1.0,2.8446753686853783,0
595,29,3.4011973816621555,0.0344827586206896,50,3.9318256327243257,0.02,2500,78.95456,4.381458473300772,0.0126655129228761,6233.8225447936,0.2659757713803991,3.759740952380952,-21,0.0,-0.0476190476190476,0.58,0.3364,1,0,1,0,0.9,32,7,3,2,False,0,28,1,1,0.188,-1.0,2.7580526164212267,0
596,29,3.4011973816621555,0.0344827586206896,51,3.951243718581428,0.0196078431372549,2601,79.96087,4.393965951528848,0.0125061170545042,6393.7407311569,0.2751345751990942,3.634585,-22,0.0,-0.0454545454545454,0.5686274509803921,0.3233371780084582,1,1,3,0,0.9,32,7,3,2,False,0,28,1,1,3.0000000000000004e-07,-7.0,0.3,0
597,30,3.4339872044851463,0.0333333333333333,25,3.258096538021482,0.04,625,54.98398,4.0250655783803415,0.018187115592578,3023.2380566404004,0.0909355779628902,10.996796000000002,5,1.791759469228055,0.2,1.2,1.44,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,0.02,-2.0,2.433676665221327,0
598,30,3.4339872044851463,0.0333333333333333,26,3.295836866004329,0.0384615384615384,676,55.97238,4.042566588993226,0.01786595460118,3132.9073228644,0.0714638184047203,13.993095,4,1.6094379124341005,0.25,1.1538461538461535,1.3313609467455618,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,5.000000000000001e-07,-7.0,0.5000000000000001,0
599,30,3.4339872044851463,0.0333333333333333,27,3.332204510175204,0.037037037037037,729,56.964788,4.059835722736223,0.0175547041446024,3244.987071884944,0.0526641124338073,18.988262666666667,3,1.3862943611198906,0.3333333333333333,1.1111111111111112,1.234567901234568,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,0.038,-2.0,2.526594532205604,0
600,30,3.4339872044851463,0.0333333333333333,28,3.367295829986474,0.0357142857142857,784,57.954591555,4.076767512923898,0.0172548882352312,3358.7346823068774,0.0345097764704624,28.9772957775,2,1.0986122886681096,0.5,1.0714285714285714,1.1479591836734693,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,0.084,-2.0,2.6414264286872937,0
601,30,3.4339872044851463,0.0333333333333333,29,3.4011973816621555,0.0344827586206896,841,58.949263764,4.093498600564085,0.0169637402767817,3475.0156983176435,0.0169637402767817,58.94926376400001,1,0.6931471805599453,1.0,1.0344827586206895,1.0701545778834722,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,0.182,-1.0,2.753357129328358,0
602,30,3.4339872044851463,0.0333333333333333,30,3.4339872044851463,0.0333333333333333,900,59.941827035,4.109919753990981,0.016682841505917,3593.022628293857,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,142.99999999998,2.0,4.212121880520557,0
603,30,3.4339872044851463,0.0333333333333333,31,3.4657359027997265,0.032258064516129,961,60.939510635,4.126158273884205,0.0164097149711218,3713.6239564332777,0.0164097149711218,60.939510635,-1,0.0,-1.0,0.967741935483871,0.9365244536940688,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,89.10000000000001,1.0,4.096575841687359,0
604,30,3.4339872044851463,0.0333333333333333,32,3.49650756146648,0.03125,1024,61.934329764,4.142091798032355,0.0161461342007007,3835.861203315896,0.0322922684014015,30.967164881999995,-2,0.0,-0.5,0.9375,0.87890625,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,33069.9999999996,4.0,5.6978147004164565,0
605,30,3.4339872044851463,0.0333333333333333,33,3.5263605246161616,0.0303030303030303,1089,62.933211566,4.157838969180874,0.0158898612531678,3960.589118010916,0.0476695837595036,20.977737188666666,-3,0.0,-0.3333333333333333,0.9090909090909092,0.8264462809917354,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,2308.0000000002,3.0,4.891422793059983,0
606,30,3.4339872044851463,0.0333333333333333,34,3.555348061489413,0.0294117647058823,1156,63.929142222,4.173296555621489,0.015642318436362,4086.935225240704,0.062569273745448,15.9822855555,-4,0.0,-0.25,0.8823529411764706,0.7785467128027681,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,2.4869290000029843e+62,62.0,8.0,0
607,30,3.4339872044851463,0.0333333333333333,35,3.58351893845611,0.0285714285714285,1225,64.929240984,4.188582060606338,0.0154013813321246,4215.806334758346,0.0770069066606232,12.9858481968,-5,0.0,-0.2,0.8571428571428571,0.7346938775510203,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,21052224.0,7.0,6.931503292610533,0
608,30,3.4339872044851463,0.0333333333333333,36,3.610917912644224,0.0277777777777777,1296,65.926033419,4.203588030736582,0.0151685145933836,4346.241882363106,0.0910110875603019,10.9876722365,-6,0.0,-0.1666666666666666,0.8333333333333334,0.6944444444444445,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,2.4869290000029843e+62,62.0,8.0,0
609,30,3.4339872044851463,0.0333333333333333,37,3.6375861597263857,0.027027027027027,1369,66.927127345,4.218435473850321,0.0149416244155398,4479.240374653847,0.1045913709087792,9.561018192142855,-7,0.0,-0.1428571428571428,0.8108108108108109,0.6574141709276845,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,2.4869290000029843e+62,62.0,8.0,0
610,30,3.4339872044851463,0.0333333333333333,38,3.6635616461296463,0.0263157894736842,1444,67.924844154,4.23301669581191,0.0147221537635447,4613.784453345188,0.1177772301083578,8.49060551925,-8,0.0,-0.125,0.7894736842105263,0.6232686980609419,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,2.4869290000029843e+62,62.0,8.0,0
611,30,3.4339872044851463,0.0333333333333333,39,3.688879454113936,0.0256410256410256,1521,68.926550281,4.247445409467929,0.0145081974351421,4750.869333639222,0.1305737769162792,7.658505586777779,-9,0.0,-0.1111111111111111,0.7692307692307693,0.591715976331361,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,3379.9999999998004,3.0,4.9845987226993484,0
612,30,3.4339872044851463,0.0333333333333333,40,3.713572066704308,0.025,1600,69.925319274,4.261627482256866,0.0143009715276598,4889.550275570837,0.1430097152765987,6.992531927400001,-10,0.0,-0.1,0.75,0.5625,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,4.1002e+23,23.0,7.293532259943821,0
613,30,3.4339872044851463,0.0333333333333333,41,3.737669618283368,0.024390243902439,1681,70.927721599,4.275661748123874,0.0140988597611191,5030.74169122525,0.1550874573723102,6.447974690818181,-11,0.0,-0.0909090909090909,0.7317073170731707,0.5353955978584176,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,147.0,2.0,4.218859944720995,0
614,30,3.4339872044851463,0.0333333333333333,42,3.7612001156935615,0.0238095238095238,1764,71.926857951,4.289456992988374,0.0139030124280035,5173.472894703332,0.1668361491360427,5.99390482925,-12,0.0,-0.0833333333333333,0.7142857142857143,0.5102040816326531,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,166999.999999968,5.0,6.111697898643338,0
615,30,3.4339872044851463,0.0333333333333333,43,3.784189633918261,0.0232558139534883,1849,72.929779104,4.303115711657065,0.0137118199490769,5318.752680158236,0.1782536593379999,5.609983008,-13,0.0,-0.0769230769230769,0.6976744186046512,0.486749594375338,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,23.5,1.0,3.7710636887474687,0
616,30,3.4339872044851463,0.0333333333333333,44,3.80666248977032,0.0227272727272727,1936,73.929458609,4.316547119059845,0.0135264077245421,5465.564850219844,0.1893697081435907,5.280675614928572,-14,0.0,-0.0714285714285714,0.6818181818181818,0.4648760330578512,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,95.59999999998,1.0,4.113773584698556,0
617,30,3.4339872044851463,0.0333333333333333,45,3.828641396489095,0.0222222222222222,2025,74.932936741,4.329850539429665,0.0133452663607249,5614.945008630709,0.2001789954108746,4.995529116066667,-15,0.0,-0.0666666666666666,0.6666666666666666,0.4444444444444444,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,10.2,1.0,3.5672184363081083,0
618,30,3.4339872044851463,0.0333333333333333,46,3.8501476017100575,0.0217391304347826,2116,75.93329357,4.342938729111282,0.0131694537795616,5765.865072387804,0.2107112604729862,4.745830848125,-16,0.0,-0.0625,0.6521739130434783,0.4253308128544423,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,5.7,0.0,3.425090304050012,0
619,30,3.4339872044851463,0.0333333333333333,47,3.8712010109078903,0.0212765957446808,2209,76.936958967,4.355900281533241,0.0129976543578869,5919.295655089841,0.2209601240840788,4.525703468647058,-17,0.0,-0.0588235294117647,0.6382978723404256,0.4074241738343142,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,2.08,0.0,3.1788730485632977,0
620,30,3.4339872044851463,0.0333333333333333,48,3.8918202981106265,0.0208333333333333,2304,77.938440216,4.368668310931304,0.0128306391201643,6074.400463303006,0.2309515041629583,4.329913345333334,-18,0.0,-0.0555555555555555,0.625,0.390625,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,1.47,0.0,3.0940962332152995,0
621,30,3.4339872044851463,0.0333333333333333,49,3.912023005428146,0.0204081632653061,2401,78.942652,4.381309527614064,0.0126674234354325,6231.942304793103,0.2406810452732193,4.154876421052631,-19,0.0,-0.0526315789473684,0.6122448979591837,0.3748438150770512,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,0.995,-1.0,2.999274360248575,0
622,30,3.4339872044851463,0.0333333333333333,50,3.9318256327243257,0.02,2500,79.944342348,4.393761786983214,0.0125087025626775,6391.097873454227,0.2501740512535512,3.9972171174,-20,0.0,-0.05,0.6,0.36,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,0.54,-1.0,2.9107979199409897,0
623,30,3.4339872044851463,0.0333333333333333,51,3.951243718581428,0.0196078431372549,2601,80.95048,4.406115162402704,0.0123532312594069,6552.9802122304,0.2594178564475467,3.8547847619047615,-21,0.0,-0.0476190476190476,0.5882352941176471,0.3460207612456747,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,0.29,-1.0,2.820799332632985,0
624,30,3.4339872044851463,0.0333333333333333,52,3.970291913552122,0.0192307692307692,2704,81.95442,4.418291300328366,0.0122019044244349,6716.5269575364,0.2684418973375688,3.725200909090909,-22,0.0,-0.0454545454545454,0.5769230769230769,0.3328402366863904,0,0,0,1,1.0,32,7,3,2,False,0,28,2,2,1.5000000000000002e-07,-7.0,0.15,0
625,30,3.4339872044851463,0.0333333333333333,53,3.9889840465642745,0.0188679245283018,2809,82.96103,4.43035276262373,0.012053852272567,6882.532498660899,0.2772386022690413,3.6070013043478255,-23,0.0,-0.0434782608695652,0.5660377358490566,0.3203987184051263,0,1,2,1,1.0,32,7,3,2,False,0,28,2,2,1.5000000000000002e-07,-7.0,0.15,0
626,31,3.4657359027997265,0.032258064516129,29,3.4011973816621555,0.0344827586206896,841,59.95706,4.11016968186891,0.0166786029868709,3594.8490438436,0.0333572059737418,29.978530000000003,2,1.0986122886681096,0.5,1.0689655172413792,1.1426872770511294,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,0.07,-2.0,2.6150326800047523,0
627,31,3.4657359027997265,0.032258064516129,30,3.4339872044851463,0.0333333333333333,900,60.949446287,4.126318669972253,0.0164070399473553,3714.8350026918974,0.0164070399473553,60.949446287,1,0.6931471805599453,1.0,1.0333333333333334,1.067777777777778,1,0,1,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,0.168,-1.0,2.741769760575288,0
628,31,3.4657359027997265,0.032258064516129,31,3.4657359027997265,0.032258064516129,961,61.944175238,4.142248226233022,0.0161435679167222,3837.080845916052,0.0,0.0,0,0.0,0.0,1.0,1.0,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,0.11612,-1.0,2.688302342386545,0
629,31,3.4657359027997265,0.032258064516129,32,3.49650756146648,0.03125,1024,62.939294196,4.157934105034642,0.0158883256123891,3961.354753890639,0.0158883256123891,62.939294196,-1,0.0,-1.0,0.96875,0.9384765625,1,0,1,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,32.4,1.0,3.849503106038199,0
630,31,3.4657359027997265,0.032258064516129,33,3.5263605246161616,0.0303030303030303,1089,63.936838747,4.173415085893259,0.0156404354609559,4087.919348959881,0.0312808709219118,31.9684193735,-2,0.0,-0.5,0.9393939393939394,0.8824609733700643,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,157.60000000002,2.0,4.235865741274518,0
631,31,3.4657359027997265,0.032258064516129,34,3.555348061489413,0.0294117647058823,1156,64.932734754,4.188635051925196,0.0154005526455729,4216.260042633318,0.0462016579367187,21.644244918,-3,0.0,-0.3333333333333333,0.9117647058823528,0.8313148788927335,1,0,1,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,912.0,2.0,4.664647390197985,0
632,31,3.4657359027997265,0.032258064516129,35,3.58351893845611,0.0285714285714285,1225,65.93158901,4.203671038202312,0.0151672364494101,4346.974429383552,0.0606689457976405,16.4828972525,-4,0.0,-0.25,0.8857142857142857,0.7844897959183673,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,34200.0,4.0,5.708386930739941,0
633,31,3.4657359027997265,0.032258064516129,36,3.610917912644224,0.0277777777777777,1296,66.928201703,4.218451290057275,0.0149413845666672,4479.384183197452,0.0747069228333364,13.3856403406,-5,0.0,-0.2,0.8611111111111112,0.7415123456790125,1,0,1,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,281810.88,5.0,6.200384593324136,0
634,31,3.4657359027997265,0.032258064516129,37,3.6375861597263857,0.027027027027027,1369,67.927980084,4.233062192594699,0.014721474107774,4614.210478292301,0.0883288446466445,11.321330014,-6,0.0,-0.1666666666666666,0.8378378378378378,0.701972242512783,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,4062.9999999996,3.0,5.03806976785229,0
635,31,3.4657359027997265,0.032258064516129,38,3.6635616461296463,0.0263157894736842,1444,68.925573587,4.247431441943189,0.0145084030202196,4750.7346942969525,0.1015588211415372,9.846510512428573,-7,0.0,-0.1428571428571428,0.8157894736842105,0.6655124653739611,1,0,1,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,2.4869290000029843e+62,62.0,8.0,0
636,31,3.4657359027997265,0.032258064516129,39,3.688879454113936,0.0256410256410256,1521,69.926021972,4.261637389783913,0.0143008278148644,4889.648548828627,0.1144066225189155,8.7407527465,-8,0.0,-0.125,0.7948717948717948,0.6318211702827087,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,1267.9999999998,3.0,4.745137964431391,0
637,31,3.4657359027997265,0.032258064516129,40,3.713572066704308,0.025,1600,70.924701349,4.275619757173169,0.0140994601454758,5030.313261444843,0.1268951413092822,7.880522372111113,-9,0.0,-0.1111111111111111,0.775,0.6006250000000001,1,0,1,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,2.4869290000029843e+62,62.0,8.0,0
638,31,3.4657359027997265,0.032258064516129,41,3.737669618283368,0.024390243902439,1681,71.926366268,4.2894502508268255,0.0139031074679063,5173.402164518488,0.1390310746790637,7.1926366268,-10,0.0,-0.1,0.7560975609756098,0.571683521713266,1,1,3,0,0.1666666666666666,41,8,4,1,False,0,28,3,3,50799.999999996,4.0,5.832887877431734,0
